latitude,longitude,administra,type,date_added,datasets,geometry
19.729376,-72.2521129,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Protected spring,2016-12-03T00:03:00Z,FRAPE (Haiti Outreach),"c(788017.222393687, 2183867.28338752)"
19.72161715,-72.25536346,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(787690.21966172, 2183002.42879258)"
19.7313284,-72.2442244,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Protected spring,2016-11-29T10:06:00Z,FRAPE (Haiti Outreach),"c(788841.029327253, 2184096.94795818)"
19.65252525,-72.28088004,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-29T20:37:00Z,NA,"c(785136.459851312, 2175307.1897589)"
19.6695507,-72.2735619,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:03:00Z,FRAPE (Haiti Outreach),"c(785874.1038423, 2177205.09834673)"
19.6839727,-72.2622641,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-09T01:31:00Z,FRAPE (Haiti Outreach),"c(787033.689433606, 2178821.43731344)"
19.67690561,-72.27945885,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-25T18:48:00Z,NA,"c(785242.399818511, 2178009.77155328)"
19.64366223,-72.26873505,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-30T01:59:00Z,NA,"c(786426.522172722, 2174345.97786062)"
19.7289622,-72.2657125,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Unprotected spring,2016-11-29T21:26:00Z,FRAPE (Haiti Outreach),"c(786591.688326859, 2183798.40084195)"
19.7063087,-72.2830683,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:03:00Z,FRAPE (Haiti Outreach),"c(784811.663581366, 2181260.19882307)"
19.64402931,-72.26885397,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786413.391738023, 2174386.43318023)"
19.67953292,-72.2731331,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(785901.362536771, 2178311.38631772)"
19.6761438,-72.2737032,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:03:00Z,FRAPE (Haiti Outreach),"c(785847.57346479, 2177935.06991391)"
19.7227165,-72.2444231,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2016-11-29T10:06:00Z,FRAPE (Haiti Outreach),"c(788835.686568568, 2183142.78830536)"
19.71400824,-72.2553933,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(787700.720494572, 2182159.65116078)"
19.7109998,-72.2653931,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:03:00Z,FRAPE (Haiti Outreach),"c(786657.249049655, 2181809.52271657)"
19.71580856,-72.27124952,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786034.421276745, 2182332.22748753)"
19.7279841,-72.3085253,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T21:22:00Z,FRAPE (Haiti Outreach),"c(782103.438138237, 2183618.25448788)"
19.67690147,-72.27233629,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-05-22T15:39:00Z,FRAPE (Haiti Outreach),"c(785989.629796771, 2178021.28448659)"
19.6809816,-72.2625517,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-09T01:31:00Z,FRAPE (Haiti Outreach),"c(787008.853570072, 2178489.67378287)"
19.6519255,-72.281484,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-10T18:26:00Z,FRAPE (Haiti Outreach),"c(785074.150174686, 2175239.75367722)"
19.64735718,-72.2708754,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-30T01:59:00Z,NA,"c(786195.373852743, 2174751.60602996)"
19.68079063,-72.25898344,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(787383.532347929, 2178474.55488867)"
19.64261531,-72.27126202,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-30T01:59:00Z,NA,"c(786163.221473843, 2174225.77739402)"
19.6285792,-72.2728729,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2022-02-25T17:19:00Z,NA,"c(786019.071927875, 2172668.52522507)"
19.70737209,-72.27772404,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(785370.333262552, 2181386.95193455)"
19.7266408,-72.2489762,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Piped into public tap / standpipe / basin,2016-12-03T11:46:00Z,FRAPE (Haiti Outreach),"c(788351.102769324, 2183569.67721078)"
19.69082202,-72.27295943,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(785899.520585045, 2179561.98830828)"
19.64094178,-72.2715559,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-30T01:59:00Z,NA,"c(786135.353234166, 2174039.9342126)"
19.71910898,-72.28866812,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(784201.656276166, 2182668.47714444)"
19.71728282,-72.27102924,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Piped into public tap / standpipe / basin,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786054.899446695, 2182495.87940702)"
19.70926338,-72.27122068,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2021-10-18T11:45:00Z,NA,"c(786049.10023978, 2181607.37061124)"
19.67981957,-72.26950105,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786281.883267402, 2178349.24958408)"
19.6762086,-72.2708088,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Piped into public tap / standpipe / basin,2016-12-09T01:32:00Z,FRAPE (Haiti Outreach),"c(786151.109839839, 2177947.11797422)"
19.7266467,-72.2479922,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Piped into public tap / standpipe / basin,2016-12-03T11:47:00Z,FRAPE (Haiti Outreach),"c(788454.292708731, 2183572.00479194)"
19.68686882,-72.27004554,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786212.222858749, 2179129.06420426)"
19.6864818,-72.2587027,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-09T01:32:00Z,FRAPE (Haiti Outreach),"c(787402.818421964, 2179105.35374983)"
19.7230607,-72.2862043,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(784453.063465337, 2183110.27337227)"
19.7365783,-72.301595,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T21:22:00Z,FRAPE (Haiti Outreach),"c(782815.099468428, 2184581.62864989)"
19.7240176,-72.2751136,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:03:00Z,FRAPE (Haiti Outreach),"c(785614.540014074, 2183234.89868115)"
19.7273685,-72.2977104,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(783238.726443771, 2183568.10968307)"
19.7200432,-72.2864748,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T21:22:00Z,FRAPE (Haiti Outreach),"c(784430.038930792, 2182775.62211359)"
19.7283742,-72.2457501,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Rainwater,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(788686.334257088, 2183767.15273445)"
19.7275977,-72.2895741,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T16:02:00Z,FRAPE (Haiti Outreach),"c(784091.615759463, 2183607.10938095)"
19.6387592,-72.2718042,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-10T18:27:00Z,FRAPE (Haiti Outreach),"c(786113.169961953, 2173797.78878694)"
19.6925614,-72.2701871,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-09T01:32:00Z,FRAPE (Haiti Outreach),"c(786187.244212042, 2179759.3014182)"
19.67445776,-72.26488866,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Piped into public tap / standpipe / basin,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786775.312445934, 2177763.18474417)"
19.71056915,-72.26689099,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2022-06-16T14:42:00Z,NA,"c(786500.906858132, 2181759.29600249)"
19.7230576,-72.282724,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T02:36:00Z,FRAPE (Haiti Outreach),"c(784818.077612411, 2183115.77264993)"
19.7096519,-72.2550683,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:03:00Z,FRAPE (Haiti Outreach),"c(787742.611114177, 2181677.71490481)"
19.7487798,-72.2909231,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Piped into public tap / standpipe / basin,2016-12-05T17:05:00Z,FRAPE (Haiti Outreach),"c(783912.649477347, 2185950.82895423)"
19.7307286,-72.2926825,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-05T18:13:00Z,FRAPE (Haiti Outreach),"c(783760.086796848, 2183948.65866101)"
19.68012807,-72.26993901,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-10-15T12:44:00Z,NA,"c(786235.389161623, 2178382.67927569)"
19.67902213,-72.26973675,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786258.574870008, 2178260.53287695)"
19.7051677,-72.2687091,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:03:00Z,FRAPE (Haiti Outreach),"c(786319.833594478, 2181157.99319595)"
19.7200581,-72.2834971,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-05-13T15:52:00Z,FRAPE (Haiti Outreach),"c(784742.315003392, 2182782.26959871)"
19.63182591,-72.2725252,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-09-01T15:29:00Z,NA,"c(786049.804949445, 2173028.69270914)"
19.71502487,-72.25429494,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(787814.101948601, 2182274.11170938)"
19.72296574,-72.28618674,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(784455.073367608, 2183099.7857153)"
19.7320192,-72.2469172,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Unprotected spring,2016-12-06T03:35:00Z,FRAPE (Haiti Outreach),"c(788557.377806268, 2184168.8710676)"
19.72796836,-72.23636739,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(789671.106295592, 2183738.21081968)"
19.68231885,-72.2697669,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-30T20:40:00Z,NA,"c(786249.547862997, 2178625.60667835)"
19.6610903,-72.269815500000007,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:04:00Z,FRAPE (Haiti Outreach),"c(786282.192359018, 2176274.38197727)"
19.72414264,-72.2750026,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(785625.959071465, 2183248.93435194)"
19.7248693,-72.2521719,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Piped into public tap / standpipe / basin,2016-12-03T00:04:00Z,FRAPE (Haiti Outreach),"c(788019.121094075, 2183368.04083916)"
19.6769951,-72.271316,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-09T01:32:00Z,FRAPE (Haiti Outreach),"c(786096.501549157, 2178033.37181432)"
19.7246343,-72.2924707,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T16:03:00Z,FRAPE (Haiti Outreach),"c(783793.07334589, 2183274.05292206)"
19.7156134,-72.2831347,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T02:37:00Z,FRAPE (Haiti Outreach),"c(784788.205151662, 2182290.61297949)"
19.70223437,-72.27209106,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(785970.314917777, 2180827.41261467)"
19.71429,-72.2698403,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:04:00Z,FRAPE (Haiti Outreach),"c(786184.93177345, 2182166.41774299)"
19.6760287,-72.2683204,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Piped into public tap / standpipe / basin,2016-12-09T01:32:00Z,FRAPE (Haiti Outreach),"c(786412.488383438, 2177931.38541978)"
19.67734326,-72.27742195,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2021-10-18T12:22:00Z,NA,"c(785455.313031575, 2178061.66311644)"
19.6436214,-72.2686991,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-10T18:27:00Z,FRAPE (Haiti Outreach),"c(786430.366982268, 2174341.51628817)"
19.67698368,-72.27169879,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786056.363530457, 2178031.46257838)"
19.7282282,-72.2495152,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Piped into public tap / standpipe / basin,2016-12-03T11:47:00Z,FRAPE (Haiti Outreach),"c(788291.722138087, 2183744.5742001)"
19.7240787,-72.2785466,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T02:36:00Z,FRAPE (Haiti Outreach),"c(785254.383940162, 2183235.88603415)"
19.6736383,-72.2684962,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-09T01:32:00Z,FRAPE (Haiti Outreach),"c(786398.297824089, 2177666.34292775)"
19.67037156,-72.27301743,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(785929.768917046, 2177296.92724407)"
19.7280013,-72.2941828,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-05T18:24:00Z,FRAPE (Haiti Outreach),"c(783607.565110306, 2183644.09190717)"
19.7321783,-72.2726171,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Unprotected spring,2016-12-03T00:04:00Z,FRAPE (Haiti Outreach),"c(785861.83520934, 2184142.93767657)"
19.70492935,-72.2732481,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(785844.156689508, 2181123.94293488)"
19.6745247,-72.2672666,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-09T01:32:00Z,FRAPE (Haiti Outreach),"c(786525.719946788, 2177766.58778786)"
19.7261923,-72.2971561,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T16:04:00Z,FRAPE (Haiti Outreach),"c(783298.934319091, 2183438.7689767)"
19.72654695,-72.24897861,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Piped into public tap / standpipe / basin,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(788351.018599988, 2183559.27867647)"
19.7104795,-72.2693282,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:04:00Z,FRAPE (Haiti Outreach),"c(786245.433016356, 2181745.25283881)"
19.67291369,-72.27356102,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-26T19:02:00Z,NA,"c(785868.225364417, 2177577.56286708)"
19.677285,-72.2647544,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-13T20:08:00Z,FRAPE (Haiti Outreach),"c(786784.360863237, 2178076.54004627)"
19.7137866,-72.2828274,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T02:36:00Z,FRAPE (Haiti Outreach),"c(784823.675038011, 2182088.80487354)"
19.7138933,-72.2820332,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T02:36:00Z,FRAPE (Haiti Outreach),"c(784906.78523301, 2182101.95600824)"
19.7124752,-72.265968,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:04:00Z,FRAPE (Haiti Outreach),"c(786594.317114368, 2181971.95853492)"
19.7186068,-72.2858423,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T21:23:00Z,FRAPE (Haiti Outreach),"c(784498.920454405, 2182617.59735216)"
19.6788324,-72.2704994,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-09T01:32:00Z,FRAPE (Haiti Outreach),"c(786178.903927062, 2178238.23486179)"
19.71621255,-72.25419436,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(787822.52306583, 2182405.82430256)"
19.653504,-72.2808524,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-10T18:27:00Z,FRAPE (Haiti Outreach),"c(785137.628464858, 2175415.63542723)"
19.67627749,-72.27693862,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-09-30T21:09:00Z,NA,"c(785507.909031633, 2177944.43752196)"
19.7270973,-72.2978553,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T21:23:00Z,FRAPE (Haiti Outreach),"c(783224.008590596, 2183537.8315473)"
19.7307304,-72.2550325,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Protected spring,2016-12-03T00:04:00Z,FRAPE (Haiti Outreach),"c(787708.597059753, 2184012.33194049)"
19.73499876,-72.30092581,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(782888.061341114, 2184407.80819309)"
19.6509654,-72.2826512,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-10T18:27:00Z,FRAPE (Haiti Outreach),"c(784953.378769589, 2175131.46474541)"
19.7202085,-72.2480315,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Protected spring,2016-12-01T13:51:00Z,FRAPE (Haiti Outreach),"c(788461.738486466, 2182858.8694752)"
19.653044,-72.2802817,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-10T18:27:00Z,FRAPE (Haiti Outreach),"c(785198.322700877, 2175365.64571655)"
19.7234806,-72.2753365,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:04:00Z,FRAPE (Haiti Outreach),"c(785592.117834377, 2183175.04834094)"
19.7348466,-72.3013595,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T21:23:00Z,FRAPE (Haiti Outreach),"c(782842.848683277, 2184390.23219844)"
19.7140506,-72.2657123,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:04:00Z,FRAPE (Haiti Outreach),"c(786618.325762395, 2182146.87319573)"
19.67693497,-72.27136776,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-13T21:30:00Z,NA,"c(786091.178305595, 2178026.6250479)"
19.66866577,-72.274382,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(785789.634202065, 2177105.71033543)"
19.687017,-72.2658403,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-09T01:31:00Z,FRAPE (Haiti Outreach),"c(786653.102395058, 2179152.56756375)"
19.7151083,-72.2570505,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-11-29T21:26:00Z,FRAPE (Haiti Outreach),"c(787524.933718273, 2182278.67845236)"
19.680506,-72.2691986,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-09T01:31:00Z,FRAPE (Haiti Outreach),"c(786312.39142868, 2178425.78404905)"
19.65773741,-72.27068543,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-30T01:59:00Z,NA,"c(786196.875035191, 2175901.57301856)"
19.68657142,-72.26002047,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-09-21T02:50:00Z,NA,"c(787264.4188635, 2179113.05030314)"
19.6577561,-72.2706844,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T00:04:00Z,FRAPE (Haiti Outreach),"c(786196.949908733, 2175903.64473675)"
19.7300023,-72.2521145,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Protected spring,2016-12-03T00:04:00Z,FRAPE (Haiti Outreach),"c(788015.930650601, 2183936.64692282)"
19.7191744,-72.2883827,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-03T16:03:00Z,FRAPE (Haiti Outreach),"c(784231.475571768, 2182676.2009561)"
19.7265433,-72.2533752,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Piped into public tap / standpipe / basin,2016-12-03T00:04:00Z,FRAPE (Haiti Outreach),"c(787889.917483486, 2183551.40168652)"
19.67696105,-72.27244196,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",NA,2021-08-25T17:41:00Z,NA,"c(785978.438153959, 2178027.70535293)"
19.68691807,-72.2657188,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(786666.024439821, 2179141.81570975)"
19.6337648,-72.272559,"2e Section Basse Plaine, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-12-10T18:26:00Z,FRAPE (Haiti Outreach),"c(786042.820826786, 2173243.37429543)"
19.7201251,-72.2548697,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-11-29T21:26:00Z,FRAPE (Haiti Outreach),"c(787744.679668128, 2182838.01411341)"
19.7321601,-72.2437075,"2e Section Haut du Cap, Cap Haitien, Nord, Haiti",Unprotected spring,2016-11-29T10:06:00Z,FRAPE (Haiti Outreach),"c(788893.742369876, 2184189.94498895)"
19.7161148,-72.2555839,"1re Section Morne Rouge, Plaine du Nord, Nord, Haiti",Borehole or tubewell,2016-11-29T21:26:00Z,FRAPE (Haiti Outreach),"c(787676.956255098, 2182392.64045749)"
